speed (km/h),rpm,crank angle,t_cyclist,t_mg1,t_mg2,o_mg1,o_mg2,t_dc
"50,028707917343105","70,0","471,0820304153664","2,5456757585825693","0,09207501287942074","5,091351517165139","439,67382065956866","43,01102850626148","9,89999999999998"
"50,168710412578555","70,0","471,81472041536637","15,716890835332421","0,5684671039541362","25,0","441,4711118827986","43,13139242458351","9,89999999999998"
"50,324103510958516","70,0","472,54741041536636","18,47844463529524","0,6683502492610497","25,0","443,46598098423226","43,26498805921671","9,89999999999998"
"50,25503349125088","70,0","473,28010041536635","5,888377532784814","0,21297780573278297","11,776755065569628","442,57929007204467","43,20560670178726","9,89999999999998"
"50,033429420286275","70,0","474,01279041536634","0,4773399558769608","0,01726499631269036","0,9546799117539216","439,73443326355084","43,015087709589636","9,89999999999998"
"50,13786354908843","70,0","474,74548041536633","11,928695393093824","0,43145116900722374","23,857390786187647","441,07511324776186","43,10487254469585","9,89999999999998"
"50,301176644474516","70,0","475,4781704153663","19,749583545689845","0,7143263053834854","25,0","443,1716558306802","43,245277214204854","9,89999999999998"
"50,34709187127016","70,0","476,2108604153663","9,94407448187897","0,35966905168737245","19,88814896375794","443,7610955688338","43,28475177212951","9,89999999999998"
"50,11285725348218","70,0","476,9435504153663","0,059691593494431545","0,002158996180587098","0,11938318698886309","440,75409328634606","43,08337395842548","9,89999999999998"
"50,09932452189392","70,0","477,6762404153663","7,785107525580375","0,28158098032272966","15,57021505116075","440,5803659562081","43,071739504362185","9,89999999999998"
"50,2602415890016","70,0","478,4089304153663","19,295245385368766","0,6978932652281796","25,0","442,646149368812","43,21008424378555","9,89999999999998"
"50,38783283734193","70,0","479,1416204153663","13,992050342306472","0,5060810321714759","25,0","444,28411039527356","43,3197778786598","9,89999999999998"
"50,19020699104335","70,0","479,87431041536627","1,3658954574962525","0,04940332303393402","2,731790914992505","441,74707562001106","43,149873612437965","9,89999999999998"
"50,06921014430333","70,0","480,60700041536626","4,012012324555051","0,14511120876662081","8,024024649110101","440,1937706569916","43,04584936234338","9,89999999999998"
"50,21775276505653","70,0","481,33969041536625","17,19502235986522","0,6219299138583383","25,0","442,1006963021834","43,173555456735556","9,89999999999998"
"50,36576305233292","70,0","482,07238041536624","17,323169596044863","0,6265648947202658","25,0","444,00078808142075","43,30080388969095","9,89999999999998"
"50,24761157365072","70,0","482,80507041536623","4,167127171038425","0,15072158606608427","8,33425434207685","442,4840107176314","43,199225879200384","9,89999999999998"
"50,04851751405702","70,0","483,5377604153662","1,270390959911629","0,0459490033643925","2,540781919823258","439,92812765781014","43,028059350439335","9,89999999999998"
"50,17691269864563","70,0","484,2704504153662","13,816837301356342","0,4997437195943595","25,0","441,57640926863445","43,138444150972894","9,89999999999998"
"50,33750182174052","70,0","485,0031404153662","19,35387763233496","0,7000139457101148","25,0","443,6379826784458","43,27650694809013","9,89999999999998"
"50,327302643327144","70,0","485,7358304153662","7,972659276553089","0,2883645739631019","15,945318553106178","443,50705005602583","43,26773843953295","9,89999999999998"
"50,09269999074495","70,0","486,4685204153662","0,04052818473964972","0,0014658713386030598","0,08105636947929944","440,4953231027073","43,06604421639753","9,89999999999998"
"50,13502439248418","70,0","487,2012104153662","9,752489937419663","0,3527395952005767","19,504979874839325","441,0386653884748","43,102431645245865","9,89999999999998"
"50,298235100471885","70,0","487,93390041536617","19,728429445544524","0,7135611788599027","25,0","443,13389356644484","43,242748289549056","9,89999999999998"
"50,40564068398486","70,0","488,66659041536616","12,115828218217993","0,4382196104418329","24,231656436435987","444,5127197955714","43,33508776435303","9,89999999999998"
"50,18442333471362","70,0","489,39928041536615","0,5378747344780384","0,019454489809871068","1,0757494689560767","441,6728275522027","43,1449012472176","9,89999999999998"
"50,11164608106958","70,0","490,13197041536614","5,71398379098233","0,20667012653663322","11,42796758196466","440,7385447809903","43,0823326808604","9,89999999999998"
"50,26695476906513","70,0","490,86466041536613","18,381210021344252","0,6648333526956962","25,0","442,7323302585729","43,21585574561121","9,89999999999998"
"50,40579274526069","70,0","491,5973504153661","15,870822292849759","0,5740346790412906","25,0","444,51467189218204","43,335218495530015","9,89999999999998"
"50,24506707762596","70,0","492,3300404153661","2,675304075929493","0,09676356323742127","5,350608151858986","442,45134558287674","43,1970383073919","9,89999999999998"
"50,07821424842889","70,0","493,0627304153661","2,4087954495871067","0,08712416390692086","4,817590899174213","440,3093614347896","43,05359043332722","9,89999999999998"
"50,21676815320913","70,0","493,7954204153661","15,54822895495176","0,5623667415038283","25,0","442,08805628295625","43,17270895939435","9,89999999999998"
"50,37234923431308","70,0","494,5281104153661","18,579831335541904","0,6720173233962929","25,0","444,08533862494943","43,30646620784163","9,89999999999998"
"50,30823140149166","70,0","495,2608004153661","6,078375472402835","0,2198498760184086","12,15675094480567","443,2622217370065","43,25134237894328","9,89999999999998"
"50,084421411368425","70,0","495,99349041536607","0,4159368756199426","0,015044097053843259","0,8318737512398852","440,38904629650307","43,058926898593846","9,89999999999998"
"50,18266584732771","70,0","496,72618041536606","11,725775642680766","0,4241117273796795","23,451551285361532","441,6502656925136","43,14339028794638","9,89999999999998"
"50,345698196962694","70,0","497,45887041536605","19,768283709245654","0,7150026750250014","25,0","443,7432041834221","43,28355359276685","9,89999999999998"
"50,39707570341512","70,0","498,19156041536604","10,150929539353053","0,3671508301569543","20,301859078706105","444,40276629524794","43,327724219724814","9,89999999999998"
"50,163103230954746","70,0","498,92425041536603","0,08452250205239425","0,0030571098612371225","0,1690450041047885","441,39912932061225","43,126571779423934","9,89999999999998"
"50,143423160751766","70,0","499,656940415366","7,583477943781317","0,27428820304014384","15,166955887562635","441,1464851274579","43,10965229267836","9,89999999999998"
"50,30354866750856","70,0","500,389630415366","19,227983066272703","0,6954604420863518","25,0","443,2021068320942","43,24731650633495","9,89999999999998"
"50,43188699845032","70,0","501,122320415366","14,17952508110162","0,5128618403442892","25,0","444,8496585804948","43,35765242825605","9,89999999999998"
"50,236892739894245","70,0","501,855010415366","1,4726104081772315","0,05326311563527022","2,945220816354463","442,3464069856309","43,19001060893965","9,89999999999998"
"50,11081536475726","70,0","502,587700415366","3,8469949347386354","0,1391426645632008","7,693989869477271","440,7278804057974","43,08161849165829","9,89999999999998"
"50,258142139454094","70,0","503,320390415366","17,05358075573017","0,6168140865663065","25,0","442,6191975474248","43,20827929042788","9,89999999999998"
"50,406611236523474","70,0","504,05308041536597","17,458421677027765","0,6314568520154883","25,0","444,5251793274988","43,33592217452755","9,89999999999998"
"50,292908169292446","70,0","504,78577041536596","4,33703154597879","0,156866888529747","8,67406309195758","443,0655087377356","43,23816858324946","9,89999999999998"
"50,09059968148497","70,0","505,51846041536595","1,1708939611988405","0,04235027819012103","2,341787922397681","440,46836024470474","43,06423852392187","9,89999999999998"
"50,217477711352124","70,0","506,25115041536594","13,625994540480633","0,4928410928138935","25,0","442,0971652821968","43,17331898565298","9,89999999999998"
"50,37806755110207","70,0","506,98384041536593","19,41321322485582","0,7021600656262695","25,0","444,15874789211443","43,31138239889789","9,89999999999998"
"50,37326546593764","70,0","507,7165304153659","8,175988761168982","0,2957188353420917","16,351977522337965","444,097100808577","43,30725391686238","9,89999999999998"
"50,13778952739947","70,0","508,4492204153659","0,02398173436379266","0,0008673997436525597","0,04796346872758532","441,0741629894706","43,10480890625492","9,89999999999998"
"50,17386535418466","70,0","509,1819104153659","9,545678378285823","0,34525939003043193","19,091356756571646","441,5372887840698","43,13582426681167","9,89999999999998"
"50,33657282524908","70,0","509,9146004153659","19,70145397770117","0,7125854982215766","25,0","443,6260566250018","43,27570826476932","9,89999999999998"
"50,44933329337881","70,0","510,6472904153659","12,316962995501147","0,4454944910492349","24,633925991002293","445,0736265369239","43,372651478196296","9,89999999999998"
"50,229691755282495","70,0","511,3799804153659","0,6071774850159283","0,0219611136903249","1,2143549700318566","442,2539638729596","43,183819728397204","9,89999999999998"
"50,15123705307786","70,0","512,1126704153659","5,527433249966767","0,19992274584262257","11,054866499933533","441,2467964831472","43,11637010650113","9,89999999999998"
"50,30554512875461","70,0","512,8453604153659","18,27264912960969","0,6609067939142169","25,0","443,22773653440066","43,249032917874246","9,89999999999998"
"50,445028622687865","70,0","513,578050415366","16,034527020641608","0,5799557453314648","25,0","445,01836504434334","43,36895063678932","9,89999999999998"
"50,288004192499685","70,0","514,310740415366","2,8183153813866126","0,10193616534414005","5,636630762773225","443,0025536137305","43,23395250223501","9,89999999999998"
"50,11699228780772","70,0","515,0434304153661","2,2751863623238897","0,08229163235254172","4,550372724647779","440,80717706094975","43,086928958877294","9,89999999999998"
"50,25417643334372","70,0","515,7761204153661","15,377100634211695","0,5561771699203094","25,0","442,56828753489896","43,204869866006156","9,89999999999998"
"50,41001595093958","70,0","516,5088104153662","18,677427770457793","0,6755473067304115","25,0","444,5688875723226","43,33884929927059","9,89999999999998"
"50,35099046304868","70,0","517,2415004153662","6,270042219893685","0,22678230572171176","12,54008443978737","443,81114399671867","43,288103496551365","9,89999999999998"
"50,12518325959996","70,0","517,9741904153663","0,358675248607174","0,01297299077610076","0,717350497214348","440,91232919903956","43,09397095807967","9,89999999999998"
"50,21730473053997","70,0","518,7068804153663","11,522058621704529","0,41674344912707584","23,044117243409058","442,0949446296651","43,173170269386816","9,89999999999998"
"50,38011937715123","70,0","519,4395704153663","19,78267464003623","0,7155231832371811","25,0","444,1850883437154","43,313146409050546","9,89999999999998"
"50,437044774294314","70,0","520,1722604153664","10,357675022157665","0,37462864540024193","20,71535004431533","444,9158718664809","43,362086707154916","9,89999999999998"
"50,203543720117054","70,0","520,9049504153664","0,11363958422045946","0,004110250940417022","0,22727916844091892","441,91828675500165","43,16133955785709","9,89999999999998"
"50,17783065433218","70,0","521,6376404153665","7,382859929260709","0,2670320133197711","14,765719858521418","441,588193585021","43,139233342216194","9,89999999999998"
"50,3372248561035","70,0","522,3703304153665","19,156647450200072","0,6928802911199514","25,0","443,6344271138987","43,27626883326756","9,89999999999998"
"50,4663835426578","70,0","523,1030204153666","14,365131058276415","0,5195750569356992","25,0","445,2925102313286","43,38731003701795","9,89999999999998"
"50,27420910076901","70,0","523,8357104153666","1,5830053891771463","0,05725601192739274","3,1660107783542926","442,8254582180416","43,2220924900865","9,89999999999998"
"50,143208062354965","70,0","524,5684004153667","3,684620740909997","0,1332697225996956","7,369241481819994","441,14372378766853","43,10946736678957","9,89999999999998"
"50,289380738101016","70,0","525,3010904153667","16,909015361751276","0,6115852743471349","25,0","443,0202251082528","43,235135955587374","9,89999999999998"
"50,43836903783765","70,0","526,0337804153668","17,590373184229232","0,6362294302529458","25,0","444,93287218665165","43,36322521221298","9,89999999999998"
"50,3292630864114","70,0","526,7664704153668","4,509365130135328","0,16310005350658016","9,018730260270656","443,53221737281575","43,269423885287836","9,89999999999998"
"50,12392645340913","70,0","527,4991604153669","1,0752087448553307","0,03888942207068171","2,1504174897106614","440,8961948670603","43,09289044792559","9,89999999999998"
"50,249354033946396","70,0","528,2318504153669","13,43352473097229","0,4858796170133588","25,0","442,5063796660632","43,20072391927714","9,89999999999998"
"50,40999571579331","70,0","528,964540415367","19,468394635008142","0,7041559321592913","25,0","444,56862780230387","43,338831902569986","9,89999999999998"
"50,410687947350056","70,0","529,697230415367","8,380071078360556","0,3031003260604301","16,760142156721113","444,5775143703562","43,33942703269547","9,89999999999998"
"50,1745357558014","70,0","530,4299204153671","0,011747894241254041","0,00042491173902359876","0,023495788482508082","441,5458951088342","43,13640062914939","9,89999999999998"
"50,20444029566607","70,0","531,1626104153671","9,339021542575617","0,33778478108014204","18,678043085151234","441,92979660246897","43,16211036801993","9,89999999999998"
"50,366691139378105","70,0","531,8953004153672","19,670198459971264","0,7114550116747994","25,0","444,0127024597887","43,3016017911363","9,89999999999998"
"50,48446904394362","70,0","532,6279904153672","12,517042345442693","0,45273119771176423","25,0","445,52468404133145","43,40285862989066","9,89999999999998"
"50,266593434285255","70,0","533,3606804153673","0,6805381787904257","0,02461451006311791","1,3610763575808513","442,727691599616","43,21554509636272","9,89999999999998"
"50,18258856948366","70,0","534,0933704153673","5,342792099557012","0,1932444262472334","10,685584199114023","441,6492736331177","43,14332385010116","9,89999999999998"
"50,33594612172865","70,0","534,8260604153674","18,160432111354467","0,6568479960228104","25,0","443,6180112774175","43,27516947086269","9,89999999999998"
"50,4761308970433","70,0","535,5587504153674","16,195552953838423","0,5857799218091764","25,0","445,41764253313016","43,395690100281385","9,89999999999998"
"50,32296680765322","70,0","536,2914404153674","2,964419081436159","0,10722061683739831","5,928838162872318","443,45138848093035","43,264010804750185","9,89999999999998"
"50,147959970566504","70,0","537,0241304153675","2,1449068405544893","0,07757952846248409","4,289813681108979","441,2047267212794","43,11355271034639","9,89999999999998"
"50,283828249423024","70,0","537,7568204153675","15,203580600588598","0,5499010920353632","25,0","442,9489446703488","43,23036233142734","9,89999999999998"
"50,4399711532862","70,0","538,4895104153676","18,771191322112372","0,6789386578076683","25,0","444,9534394488954","43,36460259404227","9,89999999999998"
"50,38615069820124","70,0","539,2222004153676","6,463294079165887","0,2337720676234268","12,926588158331773","444,26251582362875","43,31833169830569","9,89999999999998"
"50,15853088786696","70,0","539,9548904153677","0,30558007956220956","0,011052581879889969","0,6111601591244191","441,3404315660655","43,12264081284343","9,89999999999998"
"50,244574141455146","70,0","540,6875804153677","11,317633288305998","0,40934955179270754","22,635266576611997","442,44501748242453","43,196614516880864","9,89999999999998"
"50,40720970888225","70,0","541,4202704153678","19,792750053902335","0,7158876027271179","25,0","444,5328622556922","43,33643669734366","9,89999999999998"
"50,46974180515138","70,0","542,1529604153678","10,564220649702914","0,3820992320420404","21,12844129940583","445,3356221465475","43,390197225791276","9,89999999999998"
"50,236897068893995","70,0","542,8856504153679","0,14703012529516296","0,005317959537687869","0,2940602505903259","442,3464625594494","43,19001433069741","9,89999999999998"
"50,205244140523156","70,0","543,6183404153679","7,183341086891459","0,25981557975830893","14,366682173782918","441,9401160135914","43,162801455107775","9,89999999999998"
"50,36394395899205","70,0","544,351030415368","19,08126968763183","0,690153939016431","25,0","443,9774353512407","43,29923996611993","9,89999999999998"
"50,49397239126095","70,0","545,083720415368","14,54878722434373","0,5262177504519578","25,0","445,64668388637716","43,41102891370142","9,89999999999998"
"50,30478138845395","70,0","545,8164104153681","1,6970321937694557","0,0613802683123779","3,3940643875389114","443,21793196815423","43,24837630975441","9,89999999999998"
"50,16899263124166","70,0","546,5491004153681","3,5249606478138613","0,127494947442807","7,049921295627723","441,47473488341285","43,13163505557417","9,89999999999998"
"50,31405062681759","70,0","547,2817904153682","16,76138930601606","0,6062457604921865","25,0","443,3369264241387","43,256345323788295","9,89999999999998"
"50,463595591034895","70,0","548,0144804153682","17,71896649773319","0,6408805453673377","25,0","445,25671971935094","43,384913159870436","9,89999999999998"
"50,3592108820387","70,0","548,7471704153683","4,6840526697512805","0,16941835912966896","9,368105339502561","443,9166741651431","43,2951708123033","9,89999999999998"
"50,15101140392754","70,0","549,4798604153683","0,9833770942144815","0,03556794627511432","1,966754188428963","441,243899697367","43,1161761098452","9,89999999999998"
"50,275033839832204","70,0","550,2125504153684","13,23951191956853","0,47886233209459117","25,0","442,8360458599062","43,22280154048644","9,89999999999998"
"50,43575656369624","70,0","550,9452404153684","19,519397766456212","0,7060006737643991","25,0","444,8993343783619","43,36097919778555","9,89999999999998"
"50,442016155536024","70,0","551,6779304153685","8,584817110504495","0,310505822806473","17,16963422100899","444,9796922995242","43,36636073759072","9,89999999999998"
"50,20536347112525","70,0","552,4106204153685","0,003832006581619566","0,00013860054807337413","0,007664013163239132","441,9416479280294","43,16290404684244","9,89999999999998"
"50,22915542347654","70,0","553,1433104153685","9,132609672135223","0,3303190323235734","18,265219344270445","442,2470786781925","43,1833586294891","9,89999999999998"
"50,3909753139289","70,0","553,8760004153686","19,63467654085455","0,7101702128746591","25,0","444,3244521447506","43,322479550473616","9,89999999999998"
"50,50973625107553","70,0","554,6086904153686","12,715978898423753","0,45992657034166956","25,0","445,84905347158593","43,4245815288314","9,89999999999998"
"50,29382753271789","70,0","555,3413804153687","0,7579247810317458","0,02741352025679299","1,5158495620634915","443,07731112606257","43,238958984763826","9,89999999999998"
"50,20441368467204","70,0","556,0740704153687","5,160140967894331","0,1866380840044781","10,320281935788662","441,9294549820862","43,16208748983118","9,89999999999998"
"50,35688253982478","70,0","556,8067604153688","18,044607968928478","0,652658731396447","25,0","443,8867839191247","43,293169073751486","9,89999999999998"
"50,497835305590804","70,0","557,5394504153688","16,35382977646547","0,5915046652030537","25,0","445,6962743026727","43,41434996525912","9,89999999999998"
"50,348700160097096","70,0","558,2721404153689","3,113551376265298","0,11261461013007755","6,227102752530596","443,78174208222765","43,286134461378566","9,89999999999998"
"50,169875346054916","70,0","559,0048304153689","2,01801377407034","0,07298990989403659","4,03602754814068","441,4860667927749","43,13239394928893","9,89999999999998"
"50,304493137869656","70,0","559,737520415369","15,02774462592052","0,5435412484544809","25,0","443,2142315323557","43,248128492958536","9,89999999999998"
"50,460995084390184","70,0","560,470210415369","18,861081046319416","0,6821898957102909","25,0","445,2233355445858","43,382677434222444","9,89999999999998"
"50,412500854332094","70,0","561,2029004153691","6,658046661987141","0,24081610947011978","13,316093323974282","444,6007876827488","43,340985637687076","9,89999999999998"
"50,18326452603177","70,0","561,9355904153691","0,2566745538110737","0,009283708959515406","0,5133491076221474","441,6579512696779","43,14390498816308","9,89999999999998"
"50,263287502758146","70,0","562,6682804153692","11,112588909894978","0,40193326410587366","22,225177819789955","442,68525148661456","43,21270289793162","9,89999999999998"
"50,42579313121617","70,0","563,4009704153692","19,798505551164357","0,7160957743619938","25,0","444,77142815983666","43,35241336636075","9,89999999999998"
"50,49399866496689","70,0","564,1336604153693","10,77047622869768","0,38955932786467945","21,54095245739536","445,647021176802","43,411051501914514","9,89999999999998"
"50,26200518068532","70,0","564,8663504153693","0,1846795444645626","0,006679708276991324","0,3693590889291252","442,66878959282496","43,211600451086106","9,89999999999998"
"50,224518299173894","70,0","565,5990404153694","6,9850085415460335","0,2526420535912309","13,970017083092067","442,18754929054717","43,17937196875227","9,89999999999998"
"50,38257102142244","70,0","566,3317304153694","19,001882694146598","0,6872825763053836","25,0","444,21656148798843","43,31525415370409","9,89999999999998"
"50,51352821144749","70,0","567,0644204153695","14,730413381261934","0,5327870201954048","25,0","445,8977330117891","43,42784157935924","9,89999999999998"
"50,32749290887274","70,0","567,7971104153695","1,8146410293072368","0,06563408383085712","3,6292820586144736","443,50949260245767","43,26790201595029","9,89999999999998"
"50,18706429395448","70,0","568,5298004153696","3,3680843750102776","0,12182086079207498","6,736168750020555","441,7067310398263","43,14717175105272","9,89999999999998"
"50,331057208595304","70,0","569,2624904153696","16,610767053123467","0,6007978766333503","25,0","443,5552495341291","43,270966340482225","9,89999999999998"
"50,48120568751521","70,0","569,9951804153696","17,84414546406207","0,6454081663332464","25,0","445,4827904889546","43,40005303441935","9,89999999999998"
"50,381673862232645","70,0","570,7278704153697","4,861017883154118","0,17581904635322498","9,722035766308236","444,2050441479942","43,31448284176953","9,89999999999998"
"50,17078757665823","70,0","571,4605604153697","0,895439109857848","0,03238730120869955","1,790878219715696","441,49777761302954","43,133178218523874","9,89999999999998"
"50,29346013905865","70,0","572,1932504153698","13,04404082680597","0,47179230233020025","25,0","443,07259468584414","43,238643126533454","9,89999999999998"
"50,45430235741921","70,0","572,9259404153698","19,566200347409612","0,7076934848891254","25,0","445,1374172227432","43,376923516471685","9,89999999999998"
"50,46620915722066","70,0","573,6586304153699","8,79013745013329","0,3179320917851486","17,58027490026658","445,29027154683155","43,387160113157826","9,89999999999998"
"50,22924113134758","70,0","574,3913204153699","0,00023752805479874083","8,591195729103865e-06","0,00047505610959748166","442,24817895861327","43,183432314855715","9,89999999999998"
"50,24699090982624","70,0","575,12401041537","8,926532901864254","0,32286540386642304","17,85306580372851","442,4760429050404","43,198692277783145","9,89999999999998"
"50,40841465815274","70,0","575,85670041537","19,59490373188465","0,7087316628606568","25,0","444,5483308710526","43,337472624705754","9,89999999999998"
"50,528211510561945","70,0","576,5893904153701","12,91368578382666","0,46707746689966595","25,0","446,0862308280751","43,440465207333425","9,89999999999998"
"50,31444261710485","70,0","577,3220804153701","0,8393034989455564","0,03035692201358111","1,678606997891113","443,3419586251841","43,25668232840267","9,89999999999998"
"50,219736518820454","70,0","578,0547704153702","4,979559614162181","0,18010660393887504","9,959119228324361","442,12616287135376","43,17526094330999","9,89999999999998"
"50,371352340192594","70,0","578,7874604153702","17,92522727983882","0,6483408293822467","25,0","444,0725409312353","43,30560915109924","9,89999999999998"
"50,51311306743258","70,0","579,5201504153703","16,50928837299165","0,5971274756607903","25,0","445,8924035732449","43,42748466886118","9,89999999999998"
"50,36814746874844","70,0","580,2528404153703","3,2656471435295744","0,11811578980017079","6,531294287059149","444,03139818368305","43,30285383674511","9,89999999999998"
"50,185657384080656","70,0","580,9855304153704","1,8945625739009202","0,06852478081887571","3,7891251478018404","441,68866974196277","43,14596219271696","9,89999999999998"
"50,31906499961924","70,0","581,7182204153704","14,849669493381239","0,5371004163623418","25,0","443,4012987641549","43,26065631522683","9,89999999999998"
"50,475956023993476","70,0","582,4509104153705","18,94705769048384","0,6852996007039764","25,0","445,41539758887336","43,3955397572075","9,89999999999998"
"50,432881567245644","70,0","583,1836004153705","6,854214924773849","0,2479113553048355","13,708429849547699","444,8624264226947","43,35850748585375","9,89999999999998"
"50,20220046613582","70,0","583,9162904153706","0,2119800271740972","0,007667144437555002","0,4239600543481944","441,9010426438379","43,16018472620776","9,89999999999998"
"50,27623901090484","70,0","584,6489804153706","10,907015024224881","0,3944978245739806","21,814030048449762","442,8515173226662","43,2238376585378","9,89999999999998"
"50,438639325931476","70,0","585,3816704153706","19,79993861854054","0,7161476072384606","25,0","444,9363420277995","43,363457586171705","9,89999999999998"
"50,51255812281963","70,0","586,1143604153707","10,976351692487539","0,39700567523083524","21,952703384975077","445,8852794353461","43,427007568021274","9,89999999999998"
"50,28158622216607","70,0","586,8470504153707","0,22657140116864047","0,008194902516700193","0,45314280233728094","442,92016249825696","43,22843480017029","9,89999999999998"
"50,23834993951667","70,0","587,5797404153708","6,787948900088153","0,24551456731805718","13,575897800176307","442,3651138814435","43,19126340272763","9,89999999999998"
"50,39577943466609","70,0","588,3124304153708","18,918521136059546","0,6842674568391136","25,0","444,38612536008696","43,326609782545894","9,89999999999998"
"50,527700419642656","70,0","589,0451204153709","14,909930217429425","0,5392799975301923","25,0","446,0796696648474","43,44002580869584","9,89999999999998"
"50,34496828098832","70,0","589,7778104153709","1,935780538952539","0,07001560094794998","3,871561077905078","443,73383383918474","43,28292606433192","9,89999999999998"
"50,20002657870718","70,0","590,510500415371","3,2140604264452644","0,11624994037927298","6,428120852890529","441,8731352212651","43,158315776597526","9,89999999999998"
"50,342981609208934","70,0","591,243190415371","16,45721437604539","0,5952440017252961","25,0","443,7083298097993","43,28121806906095","9,89999999999998"
"50,49375745334396","70,0","591,9758804153711","17,965855420691067","0,6498103160517983","25,0","445,643924606758","43,41084412578146","9,89999999999998"
"50,39918543234791","70,0","592,7085704153711","5,040183494059735","0,18229932015717137","10,08036698811947","444,4298500789186","43,329538010547054","9,89999999999998"
"50,1857672083091","70,0","593,4412604153712","0,8114331921045228","0,029348875779613585","1,6228663842090456","441,69007961770495","43,146056611565996","9,89999999999998"
"50,30712369467698","70,0","594,1739504153712","12,84719681002353","0,46467261502541496","25,0","443,24800147805604","43,250390053541196","9,89999999999998"
"50,468101879692796","70,0","594,9066404153713","19,608781940351417","0,7092336263251762","25,0","445,31456949581786","43,38878733767736","9,89999999999998"
"50,485711464344355","70,0","595,6393304153713","8,995942438988163","0,3253758901304699","17,991884877976325","445,5406336947864","43,4039267721933","9,89999999999998"
"50,24859178671939","70,0","596,3720204153714","0,0009660282796931189","3,494045382439209e-05","0,0019320565593862378","442,49659426724776","43,20006859479297","9,89999999999998"
"50,26035113233866","70,0","597,1047104153714","8,720881220335835","0,31542715052187814","17,44176244067167","442,64755563859256","43,21017842114469","9,89999999999998"
"50,42139257125944","70,0","597,8374004153715","19,55089740085282","0,7071399898116163","25,0","444,7149356825116","43,348630086367685","9,89999999999998"
"50,542256734749785","70,0","598,5700904153715","13,110076667997745","0,4741807647680174","25,0","446,2665373156033","43,452540265096616","9,89999999999998"
"50,33077876956024","70,0","599,3027804153716","0,9246387964804232","0,03344343002352774","1,8492775929608465","443,5516750547379","43,27072695893965","9,89999999999998"
"50,23087884672801","70,0","600,0354704153716","4,801126893722732","0,1736528381844649","9,602253787445465","442,26920323731963","43,18484030290589","9,89999999999998"
"50,38165725477545","70,0","600,7681604153717","17,80234217464759","0,6438961755000604","25,0","444,2048309486721","43,31446856389099","9,89999999999998"
"50,52424526170597","70,0","601,5008504153717","16,66186085853473","0,6026458978416444","25,0","446,035313848017","43,43705531629868","9,89999999999998"
"50,38356781632974","70,0","602,2335404153717","3,4206399668102128","0,12372175362005988","6,8412799336204255","444,2293579080468","43,31611112515023","9,89999999999998"
"50,197546839071954","70,0","602,9662304153718","1,7746071480987429","0,06418609104722872","3,5492142961974857","441,84130140091213","43,15618387760235","9,89999999999998"
"50,329765424229514","70,0","603,6989204153718","14,669432963928797","0,5305814083092834","25,0","443,53866616753237","43,26985575864843","9,89999999999998"
"50,48705581565903","70,0","604,4316104153719","19,029083710754783","0,6882664148583053","25,0","445,5578918930401","43,40508254724976","9,89999999999998"
"50,449472850366526","70,0","605,1643004153719","7,051713205750367","0,25505470681111747","14,103426411500735","445,07541810891513","43,3727714590998","9,89999999999998"
"50,21750009166451","70,0","605,896990415372","0,17151601663358282","0,0062035942273171675","0,34303203326716564","442,0974525909262","43,1733382266107","9,89999999999998"
"50,28557365367369","70,0","606,629680415372","10,701001400271698","0,3870464800675666","21,402002800543396","442,9713514119961","43,23186290250154","9,89999999999998"
"50,447874440781796","70,0","607,3623704153721","19,7970486302462","0,7160430787223973","25,0","445,0548984209415","43,371397263301525","9,89999999999998"
"50,527525050768396","70,0","608,0950604153721","11,18175714040488","0,40443502250679114","22,36351428080976","446,0774183554118","43,43987503934832","9,89999999999998"
"50,297725991623075","70,0","608,8277504153722","0,27268740228097993","0,009862880609373818","0,5453748045619599","443,1273578481772","43,24231059495089","9,89999999999998"
"50,24880899302385","70,0","609,5604404153722","6,592248213536242","0,2384362333338377","13,184496427072483","442,49938266744005","43,20025533290678","9,89999999999998"
"50,405621187116914","70,0","610,2931304153723","18,83122141527884","0,6811098972449062","25,0","444,51246950324906","43,33507100237019","9,89999999999998"
"50,538522469901686","70,0","611,0258204153723","15,087259342332237","0,5456938471354595","25,0","446,21859844547527","43,44932981696558","9,89999999999998"
"50,35922151779178","70,0","611,7585104153724","2,0603978241103005","0,07452290636468072","4,120795648220601","443,9168107023214","43,29517995614686","9,89999999999998"
"50,20987770119474","70,0","612,4912004153724","3,0629560605261617","0,11078461888605784","6,125912121052323","441,99959965288895","43,16678505209494","9,89999999999998"
"50,35180492519283","70,0","613,2238904153725","16,300798327396688","0,589586561006335","25,0","443,82159970796056","43,28880371160703","9,89999999999998"
"50,503214240828534","70,0","613,9565804153725","18,084043219925192","0,6540850722142766","25,0","445,7653267368942","43,41897438084918","9,89999999999998"
"50,41368941188233","70,0","614,6892704153726","5,221471265325458","0,18885635076796173","10,442942530650916","444,6160458683242","43,34200747264549","9,89999999999998"
"50,19787805328675","70,0","615,4219604153726","0,7313960242384205","0,02645399679227271","1,462792048476841","441,84555338513763","43,156468631389274","9,89999999999998"
"50,31793588179147","70,0","616,1546504153727","12,649065826081735","0,45750637916967074","25,0","443,38680363991836","43,25968558219976","9,89999999999998"
"50,479049597333166","70,0","616,8873404153727","19,647123950964648","0,7106204255312941","25,0","445,4551115397031","43,398199385581655","9,89999999999998"
